run_id,anomaly_id,anomaly_type,intensity,variant,result_group,method,k,matched,matched_timestamp,matched_rank,candidate_count
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,consensus,50,False,,,75
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,dwt,10,False,,,40
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,dwt,25,False,,,48
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,dwt,50,False,,,66
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,itrans,10,False,,,16
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,itrans,25,False,,,40
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,itrans,50,True,2023-03-07,42.0,77
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,kmeans,10,False,,,19
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,kmeans,25,False,,,49
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,kmeans,50,False,,,81
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,ocsvm,10,False,,,12
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,ocsvm,25,False,,,25
run_001,run_001_a005,drop_to_zero,medium,combined,subsequence_pattern,ocsvm,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,calf,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,calf,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,calf,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,consensus,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,consensus,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,consensus,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,dp,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,dp,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,dp,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,isolation_forest,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,isolation_forest,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,isolation_forest,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,units,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,units,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,units,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,zms,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,zms,25,False,,,26
run_001,run_001_a006,drop_to_zero,strong,raw,contextual_point,zms,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,calf,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,calf,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,calf,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,consensus,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,consensus,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,consensus,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,dwt,10,False,,,16
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,dwt,25,False,,,40
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,dwt,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,itrans,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,itrans,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,itrans,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,kmeans,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,kmeans,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,kmeans,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,ocsvm,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,ocsvm,25,False,,,26
run_001,run_001_a006,drop_to_zero,strong,raw,subsequence_pattern,ocsvm,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,calf,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,calf,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,calf,50,True,2023-06-27,26.0,50
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,consensus,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,consensus,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,consensus,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,dp,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,dp,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,dp,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,isolation_forest,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,isolation_forest,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,isolation_forest,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,units,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,units,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,units,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,zms,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,zms,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,log1p,contextual_point,zms,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,calf,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,calf,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,calf,50,True,2023-06-27,26.0,50
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,consensus,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,consensus,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,consensus,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,dwt,10,False,,,48
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,dwt,25,False,,,48
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,dwt,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,itrans,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,itrans,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,itrans,50,True,2023-06-27,37.0,50
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,kmeans,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,kmeans,25,False,,,25
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,kmeans,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,ocsvm,10,False,,,10
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,ocsvm,25,False,,,26
run_001,run_001_a006,drop_to_zero,strong,log1p,subsequence_pattern,ocsvm,50,False,,,50
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,calf,10,False,,,16
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,calf,25,False,,,44
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,calf,50,True,2023-06-27,26.0,83
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,consensus,10,False,,,16
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,consensus,25,False,,,38
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,consensus,50,False,,,73
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,dp,10,False,,,17
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,dp,25,False,,,38
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,dp,50,False,,,77
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,isolation_forest,10,False,,,17
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,isolation_forest,25,False,,,37
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,isolation_forest,50,False,,,68
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,units,10,False,,,15
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,units,25,False,,,38
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,units,50,False,,,80
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,zms,10,False,,,15
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,zms,25,False,,,39
run_001,run_001_a006,drop_to_zero,strong,combined,contextual_point,zms,50,False,,,69
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,calf,10,False,,,16
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,calf,25,False,,,44
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,calf,50,True,2023-06-27,26.0,83
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,consensus,10,False,,,16
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,consensus,25,False,,,41
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,consensus,50,False,,,80
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,dwt,10,False,,,56
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,dwt,25,False,,,72
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,dwt,50,False,,,82
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,itrans,10,False,,,17
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,itrans,25,False,,,39
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,itrans,50,True,2023-06-27,37.0,83
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,kmeans,10,False,,,20
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,kmeans,25,False,,,50
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,kmeans,50,False,,,100
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,ocsvm,10,False,,,12
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,ocsvm,25,False,,,34
run_001,run_001_a006,drop_to_zero,strong,combined,subsequence_pattern,ocsvm,50,False,,,53
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,calf,10,False,,,10
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,calf,25,False,,,25
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,calf,50,False,,,50
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,consensus,10,False,,,10
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,consensus,25,False,,,25
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,consensus,50,False,,,50
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,dwt,10,False,,,50
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,dwt,25,False,,,50
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,dwt,50,False,,,50
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,itrans,10,False,,,10
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,itrans,25,False,,,25
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,itrans,50,True,2023-01-06,36.0,50
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,kmeans,10,False,,,10
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,kmeans,25,False,,,25
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,kmeans,50,False,,,50
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,ocsvm,10,False,,,10
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,ocsvm,25,False,,,25
run_001,run_001_a007,activity_block,medium,raw,subsequence_pattern,ocsvm,50,False,,,50
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,calf,10,False,,,10
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,calf,25,False,,,25
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,calf,50,False,,,50
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,consensus,10,False,,,10
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,consensus,25,False,,,25
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,consensus,50,False,,,50
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,dwt,10,False,,,32
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,dwt,25,False,,,32
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,dwt,50,False,,,50
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,itrans,10,False,,,10
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,itrans,25,True,2023-01-06,11.0,25
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,itrans,50,True,2023-01-06,11.0,50
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,kmeans,10,False,,,10
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,kmeans,25,False,,,25
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,kmeans,50,False,,,50
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,ocsvm,10,False,,,10
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,ocsvm,25,False,,,25
run_001,run_001_a007,activity_block,medium,log1p,subsequence_pattern,ocsvm,50,False,,,50
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,calf,10,False,,,18
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,calf,25,False,,,45
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,calf,50,False,,,84
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,consensus,10,False,,,20
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,consensus,25,False,,,46
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,consensus,50,False,,,89
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,dwt,10,False,,,64
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,dwt,25,False,,,64
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,dwt,50,False,,,66
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,itrans,10,False,,,20
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,itrans,25,True,2023-01-06,11.0,48
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,itrans,50,True,2023-01-06,11.0,90
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,kmeans,10,False,,,20
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,kmeans,25,False,,,50
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,kmeans,50,False,,,100
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,ocsvm,10,False,,,20
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,ocsvm,25,False,,,45
run_001,run_001_a007,activity_block,medium,combined,subsequence_pattern,ocsvm,50,False,,,78
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,calf,10,False,,,10
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,calf,25,False,,,25
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,calf,50,True,2023-08-20,37.0,50
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,consensus,10,False,,,10
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,consensus,25,False,,,25
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,consensus,50,False,,,50
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,dwt,10,False,,,40
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,dwt,25,False,,,40
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,dwt,50,False,,,50
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,itrans,10,False,,,10
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,itrans,25,False,,,25
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,itrans,50,False,,,50
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,kmeans,10,False,,,10
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,kmeans,25,False,,,25
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,kmeans,50,False,,,50
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,ocsvm,10,False,,,11
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,ocsvm,25,False,,,29
run_001,run_001_a008,activity_block,strong,raw,subsequence_pattern,ocsvm,50,False,,,50
